#6.23413693963191307e+00 7.89005218799248276e+00 9.74076733639965298e+00 1.17862777897844637e+01 1.40265784469859831e+01 1.64616636935498910e+01 1.90915273943939212e+01 
-5.52598954211611375e-04 -1.06357778667618406e-03 -6.73482155821060035e-04 6.63007304749077065e-04 1.56891715897725732e-03 -2.12084508110752716e-04 8.70866889532071137e-04 
-3.97042030499874501e-04 -1.03065298704181998e-03 1.98243331266216962e-03 1.55438384869162403e-03 6.84397877415849828e-04 3.64871818537306251e-04 6.13545717777102032e-04 
-2.43749387347359266e-04 2.25416828775370798e-03 -9.16197353585745423e-04 1.74847602419212237e-03 -4.80217090707474802e-04 1.33824766854134217e-03 3.67238376957011758e-04 
-9.33857991868175145e-05 1.78256175493679342e-03 1.95017804218230615e-03 1.56735342323283578e-03 -8.97982278664151185e-05 -3.39958491271090174e-04 1.25140359119446621e-04 
4.88203414251125035e-05 -1.06184835670054562e-03 -8.94212623232091175e-04 2.11186432507598238e-04 1.49167394760523278e-03 1.17507523734777515e-03 -3.93437609564301373e-05 
1.83762548976174544e-04 -7.59774746550530983e-04 1.65893947561520359e-03 -5.23770264129740765e-04 1.18473546723370476e-03 6.48071459352772788e-04 -1.06670153832798964e-04 
3.16172652599298312e-04 2.20785718306075983e-03 -4.75614360882704705e-04 -6.17980711945551086e-04 -3.13050987063716562e-04 -1.44208402449898953e-04 -1.56869175346135498e-04 
4.46153755868066023e-04 1.42180112732353549e-03 8.01673664866553665e-04 -3.80645463102590657e-04 -3.26370498229262406e-04 1.33129613712732473e-03 -1.83870253050302188e-04 
5.72520122033932087e-04 -1.04276907278311030e-03 1.09022145630140025e-03 5.14045002632271546e-04 1.32155127045947103e-03 -1.93208494005846210e-04 -1.91396497654468397e-04 
6.92434361831434624e-04 -4.54127597310936793e-04 -3.21770964793444006e-04 1.39551123299143593e-03 1.31051690552241883e-03 5.69327579613674553e-04 -1.76639589933157718e-04 
8.09700824544069202e-04 2.14445923526170165e-03 1.69918641881317565e-03 1.60358520018860661e-03 -9.88168727244989614e-05 1.19221000238658591e-03 -1.37236904709628148e-04 
9.25389144170931147e-04 1.03303772578829589e-03 -6.68029613576842434e-04 1.49607210490582359e-03 -3.72031781154115557e-04 -2.33587300644271656e-04 -7.95462895870522550e-05 
1.03935249081971702e-03 -1.00733572314477935e-03 1.80169807476827557e-03 6.98651342812187169e-04 1.02932693255606634e-03 1.16104391103339895e-03 2.62077729435639730e-05 
1.14907178798235145e-03 -8.08436110210267287e-05 -7.39102558854383722e-04 -3.76346757816903310e-04 1.36291629973706268e-03 2.66262107488214801e-04 1.80334845068477772e-04 
1.25518631671731550e-03 2.06515913987963869e-03 1.63429699327480304e-03 -5.01140973162693946e-04 4.02913832206060272e-04 -1.19439167830799554e-05 5.48622101792423469e-04 
1.36137516463915795e-03 6.91599133766781062e-04 -5.44094909418761066e-04 -3.19827628982465842e-04 -3.37012762779809888e-04 1.25161425459526139e-03 8.40014049481337360e-04 
1.46634144420253795e-03 -9.57913179829107567e-04 1.16808485562879178e-03 3.97461830533469792e-04 2.53199716953448879e-04 -1.59752385370842887e-04 9.68899000667716053e-04 
1.56876709397105619e-03 9.56016294319104749e-04 2.02307497395888406e-04 1.26687913425467514e-03 1.34386512197589279e-03 7.32677464556955884e-04 1.03775426368525993e-03 
1.66785514630496358e-03 1.97369524271204201e-03 1.69209705075063817e-04 1.48430382511521115e-03 8.46129535761871760e-04 1.05520513183499868e-03 1.07811759264723572e-03 
1.75711810689761663e-03 3.86089351477619954e-04 1.42711808927491017e-03 1.42688679358630522e-03 -2.33859053379035402e-04 -1.36639187481647859e-04 1.09420576312673347e-03 
1.78201261734803893e-03 -8.96594276507485326e-04 -4.38628264393525833e-04 8.96057417111322495e-04 -8.97751380390625754e-05 1.14031596370037518e-03 1.08711005689997829e-03 
1.80674483800781363e-03 1.07937319878123172e-03 1.64777177693900957e-03 -2.38198740137713852e-04 1.25834666354456134e-03 1.28491272220842249e-04 1.06399584798499936e-03 
1.83147562152232660e-03 1.87400298820627770e-03 -5.89905344358849213e-04 -4.04760318119246597e-04 1.11703249204007991e-03 1.41673974047944336e-04 1.02382787948936127e-03 
1.85303723639014496e-03 1.07716269923030741e-04 1.58630473975429295e-03 -2.69352556422358810e-04 -8.79255558162849880e-05 1.17504294474985349e-03 9.70405687406957558e-04 
1.86971757403486404e-03 -8.24277913319479286e-04 -5.23219256610504228e-04 3.01425334625256020e-04 -2.02965925499155251e-04 -1.17286234457400992e-04 9.03873602110761881e-04 
1.88668261721645458e-03 1.31881080728339368e-03 1.32947297032213313e-03 1.15800421665291893e-03 1.08676436794577350e-03 8.69167801919763566e-04 7.58770172910888056e-04 
1.90373889295817299e-03 1.76897563317807626e-03 -1.29070329164761917e-04 1.38447596787576524e-03 1.19836588948888235e-03 9.16589268979043454e-04 5.76504065761068935e-04 
1.91793281119886005e-03 -1.50749483441188194e-04 5.49144382951446595e-04 1.36575887162075247e-03 2.02228637667212506e-04 -4.81177497393638475e-05 4.01131748222995869e-04 
1.92785052457992252e-03 -7.40827512525192534e-04 1.13139203770880434e-03 9.65893528216536595e-04 -2.13808555795094393e-04 1.11435766293480542e-03 2.26160238372003088e-04 
1.93765263987371390e-03 1.45470178318196446e-03 -2.28696553833851359e-04 -1.28848304824854279e-04 7.57517986535009586e-04 6.91238007671464617e-05 1.11687714627345584e-04 
1.94805162111945807e-03 1.65935983298367467e-03 1.48617336302950178e-03 -3.18294147309135537e-04 1.22147166029138257e-03 3.23251419315047134e-04 6.03896524781147106e-05 
1.95539036893522871e-03 -3.41441172680351896e-04 -4.41518821840431439e-04 -2.25271050357672302e-04 5.91918201898132090e-04 1.10040795178707827e-03 2.39042354737753799e-05 
1.95977507888920764e-03 -6.44986818568278760e-04 1.52054768237733988e-03 2.21383759905589237e-04 -1.63819611535653305e-04 -6.98636059521076148e-05 1.93095777026047760e-06 
1.96295681773942269e-03 1.53540132237880511e-03 -4.61412290520825516e-04 1.05099182948780834e-03 1.24420538653940955e-04 9.43104188984543565e-04 -4.79635458905161465e-06 
1.96717085580131856e-03 1.54574445563964141e-03 1.35523842241850787e-03 1.29697799950087740e-03 1.18584781470307439e-03 7.55743815752487279e-04 4.96722375597633205e-06 
1.96860603031223614e-03 -3.96308217841357909e-04 -2.54522161773728663e-04 1.31158415751052434e-03 9.55552030400617491e-04 3.39795989126679483e-05 2.95444672427372958e-05 
1.96745203137111855e-03 -5.36392562548647432e-04 8.58958498727974335e-04 1.00767890101257284e-03 -6.50000552909203825e-05 1.08390812460601232e-03 7.65588981856513238e-05 
1.96549926352177764e-03 1.57962356310308613e-03 6.77632918323440138e-04 -2.22062483346377119e-05 -5.17226657586658517e-05 4.70334309718129331e-05 1.48396470939126854e-04 
1.96317754044448472e-03 1.42862760098178519e-03 6.92184693500607972e-05 -2.45716886754027727e-04 1.08998666238739757e-03 4.72381103165208217e-04 2.66508493711679927e-04 
1.95972158618448831e-03 -4.34801397974295513e-04 1.31626138929121016e-03 -1.84293514907871473e-04 1.06323588430727134e-03 1.02573380326587095e-03 5.38612979340075669e-04 
1.95337421988557233e-03 -4.12999780382121277e-04 -2.91669603261410812e-04 1.52862934231766140e-04 7.02560247925765471e-05 -2.06478725452503507e-05 7.61749399051713373e-04 
1.94648161157899200e-03 1.59653049970699939e-03 1.43743319919658404e-03 9.16078667618065398e-04 -1.07405221507903985e-04 9.55688022385045100e-04 8.54607403267109876e-04 
1.93856318284275171e-03 1.30899474335108225e-03 -3.82704895269515681e-04 1.22127980869390505e-03 9.03314336206463716e-04 5.07132053487959812e-04 9.11160693289177529e-04 
1.92972329082903397e-03 -4.58602350957098193e-04 1.35401472028979413e-03 1.26006672948985893e-03 1.11349716097554384e-03 1.10701158684629831e-04 9.41759031028265264e-04 
1.91923927331465898e-03 -2.71638023947976459e-04 -2.85880028452731240e-04 1.03190249549402918e-03 4.02414850611860109e-04 1.05019504507463963e-03 9.53902369932602742e-04 
1.90727479620346062e-03 1.59249023045200059e-03 1.11717109368588688e-03 7.57541196894405893e-05 -9.55321378001795579e-05 4.54284070576552756e-05 9.50027709847669133e-04 
1.89423625924857995e-03 1.09772739095933603e-03 1.26242534871795795e-04 -1.78414458429789765e-04 3.74411618438957113e-04 5.98318424511437097e-04 9.32559927542568373e-04 
1.88014129026148487e-03 -4.69163836062241391e-04 3.90529138100926989e-04 -1.48208887992341810e-04 1.11479900184761394e-03 9.48887227151479630e-04 9.03186535506733407e-04 
1.86552996366191773e-03 -1.02320078451323125e-04 1.12192108812472486e-03 9.26557626578362978e-05 7.23143794488295124e-04 2.98978143690690690e-05 8.62672720773627832e-04 
1.84883946197963284e-03 1.57245071775848500e-03 -1.45037520797244130e-04 8.02350057457616858e-04 -3.60765128445768012e-05 9.59538569775413063e-04 8.11489610392062723e-04 
1.83065391290271047e-03 8.56985157785675254e-04 1.34024798209406832e-03 1.15353058179982842e-03 9.12167667246903315e-05 2.96638741929684683e-04 6.97398809836600672e-04 
1.81140834464924190e-03 -4.67685779768948107e-04 -2.89853319682958021e-04 1.21391095283931516e-03 1.06494827680566609e-03 1.83014712481294862e-04 5.56649156537829238e-04 
1.79245769348956190e-03 1.17809673511154220e-04 1.33060336289639726e-03 1.03955079465651418e-03 9.46888891043561423e-04 1.01295892721667800e-03 4.20063592662520168e-04 
1.77136351604368215e-03 1.53985060192213014e-03 -2.73577754003749031e-04 1.68766256578580448e-04 6.17010956751578980e-05 5.62401633952047390e-05 2.83278732392802635e-04 
1.74747467026586121e-03 6.37285518135477578e-04 1.16662860356075656e-03 -1.17875536044528337e-04 -7.84385007455837209e-06 7.08022017437094295e-04 1.95561826719680039e-04 
1.72336621119646249e-03 -4.54840859485995750e-04 -4.68345994606738213e-05 -1.13730226605114417e-04 9.54968524183404414e-04 8.67021486116217855e-04 1.55408674174620535e-04 
1.69925617027316179e-03 7.33594321434652397e-04 6.58322228285355710e-04 6.88047601954852562e-05 1.01710388453018705e-03 8.05060108127421588e-05 1.25970705796397769e-04 
1.67379175855993231e-03 1.49705609663967399e-03 8.71210297427272998e-04 7.05056221294309503e-04 2.52206864936969965e-04 9.56378576811070177e-04 1.08213699937060042e-04 
1.64394379008472044e-03 4.33813878584290134e-04 -8.83069604602525159e-07 1.09262281186636896e-03 -2.93317242351740405e-05 2.20499247636171230e-04 1.02062598904921126e-04 
1.61389426956248696e-03 -4.31245268851609671e-04 1.22841061779940049e-03 1.17029333287597351e-03 7.29694386975344696e-04 3.01161016034778633e-04 1.08574204799189808e-04 
1.58476165985180131e-03 9.02813131371221116e-04 -1.88047669276451639e-04 1.04194978480085746e-03 1.04426342527338305e-03 9.72658382496947795e-04 1.28982347178018192e-04 
1.55324394458512295e-03 1.44551654129186809e-03 1.28808529322468586e-03 2.72235059559212771e-04 5.45166149158859449e-04 7.54483603375203065e-05 1.64994341521257522e-04 
1.51735064080163332e-03 2.42335265327494096e-04 -2.35495257659344524e-04 -6.23231480551125419e-05 -1.20738688904565090e-06 8.06438409475054266e-04 2.21974000614612554e-04 
1.47959588516828264e-03 -3.97124135453602437e-04 1.19013657639438952e-03 -8.17571990754348716e-05 2.40690770347771007e-04 7.73086555112653846e-04 3.16415633439369925e-04 
1.44405593780985177e-03 1.07416741411411171e-03 -1.14364967363385161e-04 7.07371419128056955e-05 1.02800763687847839e-03 1.31110649795334683e-04 5.52493725797157764e-04 
1.40538265558178520e-03 1.38655741534328782e-03 8.92215145927972961e-04 6.21014058826453285e-04 8.22311630239871624e-04 9.47203084686006015e-04 7.10694280722071344e-04 
1.36078907026763660e-03 5.91577450938142463e-05 3.62742725302988938e-04 1.03744703512864971e-03 6.50232283091582177e-05 1.83075351143014396e-04 7.88181610029696890e-04 
1.31336514711883874e-03 -3.52770095464094392e-04 2.80476526533671091e-04 1.12964990955225809e-03 9.10165622847431099e-05 4.19348802309963960e-04 8.32732668371202007e-04 
1.26765748453305967e-03 1.17778270219381464e-03 1.09539399354086748e-03 1.03725742857401046e-03 9.63967624286110581e-04 9.28823546251794510e-04 8.57580688944600627e-04 
1.21865651860699137e-03 1.32121497395754268e-03 -8.17080374151880922e-05 3.82077455988148317e-04 9.29202760525654889e-04 9.99599405667179721e-05 8.67412087855737573e-04 
1.16005679259634144e-03 -8.10781112960340194e-05 1.22967692359626118e-03 -9.04616406943407208e-06 1.62355643368626264e-04 8.38786651445179486e-04 8.64579836166148451e-04 
1.09596697052614369e-03 -2.97831565797385209e-04 -1.78202733165879813e-04 -5.15222764678618475e-05 3.71731696262554294e-05 6.50839055992535431e-04 8.51070778765404480e-04 
1.03115153792586499e-03 1.24280167052902052e-03 1.19171676669598274e-03 7.41623978804960868e-05 8.34178405540909862e-04 1.81433060008478271e-04 8.27402284831456358e-04 
9.61891538792740983e-04 1.25050091494425543e-03 -1.33878822820656209e-04 5.47288555661719052e-04 9.75678293185483709e-04 9.33069609810753672e-04 7.94715491329541814e-04 
8.69932998653441211e-04 -1.27982110826774335e-04 1.02865511500761743e-03 9.86557199458079279e-04 4.02318340165581120e-04 1.66187052072004437e-04 7.53438699585344995e-04 
7.52918700370123106e-04 -2.31684198400901542e-04 1.18811676295424323e-04 1.09163283740612528e-03 3.81967950514362108e-05 5.21829889126560376e-04 6.58792146958940626e-04 
5.88974633040474996e-04 1.28180953744176694e-03 5.17519460672731654e-04 1.02916585128560653e-03 4.71526218147191607e-04 8.80814695211811676e-04 5.44030656411931138e-04 
3.88196962821317514e-04 1.17509236737190935e-03 9.30092009351266816e-04 5.68344256977355443e-04 9.84292003180817915e-04 1.28572887004199421e-04 4.32333954295698313e-04 
2.69443643589055057e-04 -1.63640709204268092e-04 2.83514095495314513e-05 4.03515245586832068e-05 6.53502174205919145e-04 8.52037956538383265e-04 3.19972255158945424e-04 
1.86583265578257613e-04 -1.52509166505960495e-04 1.15526793551975126e-03 -2.21751626604490380e-05 7.77029474936928073e-05 4.18086555682199333e-04 2.49668358750705774e-04 
1.09525232806405778e-04 1.30173381462059452e-03 -1.08557145284947780e-04 7.90403320121791178e-05 1.93712665078507585e-04 2.31398952956940392e-04 2.16167749405909147e-04 
4.43944888207855684e-05 1.09557617706300772e-03 1.17478389552434044e-03 4.82017983208105809e-04 9.52957570282091993e-04 9.14253008335170841e-04 1.91979239978777545e-04 
-9.82213823832515176e-06 -1.88846109813435147e-04 -1.22875865336069041e-04 9.39716076733564543e-04 8.47645446240899870e-04 1.62203075624712606e-04 1.76899154367258967e-04 
-5.34948827971734497e-05 -5.72409681367853877e-05 1.06653194687078286e-03 1.05535651659781717e-03 1.48601944893126981e-04 6.12890378699190220e-04 1.71653375534891938e-04 
-9.31197567387038051e-05 1.30679819194840516e-03 2.02318142015971753e-05 1.01863001615679354e-03 1.06463928500526357e-04 8.27410328990128320e-04 1.76942225432068440e-04 
-1.30358108394097098e-04 9.46986163099738823e-04 7.25213392641852893e-04 6.95076355785292704e-04 8.74154575933154933e-04 1.59912681994447823e-04 1.93193964600572735e-04 
-1.62585617652259473e-04 -2.04223805227491008e-04 6.83110164449329490e-04 8.90857331313079184e-05 9.09427677921890369e-04 8.58711047695349364e-04 2.23328671518237135e-04 
-1.90060129089585897e-04 6.08360499691896255e-05 1.98105831088863000e-04 5.63747049012882537e-06 2.81748304031706400e-04 3.22304953777657801e-04 2.71002346008992893e-04 
-2.13797556914859552e-04 1.29981905861441369e-03 1.06267858996298499e-03 8.53378333875771418e-05 8.13726880328076950e-05 2.86527836611057466e-04 3.49408775435360508e-04 
-2.36407494532537074e-04 7.72889233139805549e-04 -3.03260904520421549e-05 4.23511081698299877e-04 7.13303430219537713e-04 8.91289051175342254e-04 5.46107523390842596e-04 

